season,club_name,avg(attacking_short_passing),avg(shooting),avg(power_stamina),avg(skill_long_passing),avg(power_strength),avg(defending_standing_tackle),avg(skill_fk_accuracy),avg(skill_dribbling),avg(dribbling),avg(pace),avg(mentality_aggression),avg(movement_reactions),avg(movement_sprint_speed),avg(passing),avg(movement_acceleration),avg(attacking_heading_accuracy),avg(attacking_finishing),avg(defending),avg(attacking_crossing),avg(power_long_shots),avg(mentality_penalties),avg(power_shot_power),avg(physic),avg(skill_ball_control),year,league,club_name_ext,points,place
18,Deportivo Alavés,70.95,54.9,71.05,58.2,72.15,62.0,49.85,65.15,67.2,68.3,69.0,71.6,69.15,62.6,67.15,63.65,52.55,62.15,62.65,52.75,51.45,63.55,71.0,70.65,18,Spain Primera Division,Deportivo Alavés,50.0,11
14,Stade Malherbe Caen,63.857142857142854,51.714285714285715,67.61904761904762,55.80952380952381,67.80952380952381,53.04761904761905,44.0,55.57142857142857,59.95238095238095,63.095238095238095,59.38095238095238,64.47619047619048,63.0,57.666666666666664,63.23809523809524,62.333333333333336,49.857142857142854,53.476190476190474,55.333333333333336,52.04761904761905,53.476190476190474,56.523809523809526,66.19047619047619,64.9047619047619,14,French Ligue 1,Stade Malherbe Caen,46.0,13
16,CA Osasuna,63.7,52.9,67.06666666666666,57.1,65.63333333333334,56.6,51.266666666666666,60.3,62.93333333333333,67.26666666666667,67.06666666666666,64.8,67.93333333333334,59.13333333333333,66.46666666666667,58.5,49.1,54.03333333333333,58.166666666666664,52.13333333333333,56.266666666666666,61.733333333333334,66.2,65.86666666666666,16,Spain Primera Division,CA Osasuna,22.0,19
14,Sassuolo,62.73076923076923,53.80769230769231,67.61538461538461,57.69230769230769,66.8076923076923,55.42307692307692,48.5,59.76923076923077,62.42307692307692,66.23076923076923,64.53846153846153,65.8076923076923,67.11538461538461,57.80769230769231,65.23076923076923,62.65384615384615,49.07692307692308,55.07692307692308,53.42307692307692,54.03846153846154,56.53846153846154,64.42307692307692,66.84615384615384,65.23076923076923,14,Italian Serie A,Sassuolo,49.0,12
14,Leicester City,62.2,56.3,68.73333333333333,54.333333333333336,67.23333333333333,49.86666666666667,45.7,62.56666666666667,63.13333333333333,68.16666666666667,60.36666666666667,64.7,69.13333333333334,57.333333333333336,66.9,60.2,54.266666666666666,49.43333333333333,54.63333333333333,55.46666666666667,54.1,62.7,66.2,64.16666666666667,14,English Premier League,Leicester City,41.0,14
17,FC Metz,65.75,51.392857142857146,66.35714285714286,59.892857142857146,64.14285714285714,54.392857142857146,51.607142857142854,62.642857142857146,64.17857142857143,67.60714285714286,61.285714285714285,63.214285714285715,66.89285714285714,60.32142857142857,68.17857142857143,58.785714285714285,46.285714285714285,52.464285714285715,56.785714285714285,51.857142857142854,56.714285714285715,61.214285714285715,64.21428571428571,65.46428571428571,17,French Ligue 1,FC Metz,26.0,20
19,Granada CF,66.84,56.72,64.92,57.68,66.08,53.68,46.56,62.64,64.56,62.92,63.08,64.16,62.52,59.16,63.36,62.44,55.28,54.12,54.04,53.36,56.92,65.32,65.52,67.4,19,Spain Primera Division,Granada CF,56.0,7
14,FC Twente,67.66666666666667,57.19047619047619,68.80952380952381,63.714285714285715,63.38095238095238,54.0,52.42857142857143,67.76190476190476,68.23809523809524,72.0,57.142857142857146,66.57142857142857,71.9047619047619,62.095238095238095,72.04761904761905,56.285714285714285,54.42857142857143,52.666666666666664,55.23809523809524,57.857142857142854,52.904761904761905,64.14285714285714,63.666666666666664,68.57142857142857,14,Holland Eredivisie,FC Twente,43.0,10
14,Hull City,64.53333333333333,56.63333333333333,71.23333333333333,57.36666666666667,67.33333333333333,53.833333333333336,51.06666666666667,62.43333333333333,64.4,68.7,63.166666666666664,65.5,70.2,59.46666666666667,67.0,62.8,54.166666666666664,52.766666666666666,55.166666666666664,54.63333333333333,57.96666666666667,64.53333333333333,67.56666666666666,66.16666666666667,14,English Premier League,Hull City,35.0,18
15,Norwich City,67.4,58.32,73.32,58.68,66.56,57.04,52.6,65.0,66.32,72.04,62.36,66.76,71.72,62.0,72.6,58.96,56.48,53.48,60.24,57.24,61.04,64.88,67.48,66.96,15,English Premier League,Norwich City,34.0,19
20,Tottenham Hotspur,75.13793103448276,62.0,73.82758620689656,69.51724137931035,70.79310344827586,66.06896551724138,57.41379310344828,74.17241379310344,74.34482758620689,73.44827586206897,73.79310344827586,76.55172413793103,73.93103448275862,70.6896551724138,72.65517241379311,66.79310344827586,58.89655172413793,65.62068965517241,69.27586206896552,61.58620689655172,58.827586206896555,70.6896551724138,72.17241379310344,76.17241379310344,20,English Premier League,Tottenham Hotspur,62.0,7
18,PSV,67.66666666666667,57.875,70.29166666666667,62.166666666666664,68.08333333333333,53.416666666666664,53.333333333333336,66.54166666666667,68.08333333333333,74.66666666666667,60.5,66.41666666666667,75.16666666666667,62.958333333333336,74.08333333333333,60.75,55.25,53.875,60.541666666666664,56.583333333333336,55.041666666666664,66.875,67.33333333333333,70.16666666666667,18,Holland Eredivisie,PSV,83.0,2
17,Roda JC Kerkrade,62.476190476190474,51.523809523809526,66.28571428571429,54.904761904761905,70.95238095238095,51.04761904761905,43.714285714285715,61.142857142857146,62.19047619047619,67.0,61.904761904761905,61.142857142857146,67.85714285714286,57.57142857142857,66.0,55.095238095238095,47.04761904761905,50.904761904761905,58.476190476190474,51.285714285714285,50.23809523809524,62.57142857142857,67.76190476190476,62.80952380952381,17,Holland Eredivisie,Roda JC Kerkrade,30.0,16
18,AS Monaco,68.93103448275862,55.206896551724135,68.86206896551724,60.758620689655174,65.65517241379311,58.06896551724138,47.275862068965516,68.58620689655173,69.13793103448276,71.0,62.41379310344828,69.13793103448276,71.20689655172414,62.241379310344826,70.72413793103448,61.275862068965516,52.3448275862069,57.44827586206897,60.724137931034484,54.827586206896555,53.310344827586206,62.689655172413794,66.0,70.17241379310344,18,French Ligue 1,AS Monaco,36.0,17
18,Atlético Madrid,72.42307692307692,60.03846153846154,70.5,62.53846153846154,68.23076923076923,59.26923076923077,52.34615384615385,68.0,70.07692307692308,72.07692307692308,64.57692307692308,74.26923076923077,72.38461538461539,65.3076923076923,72.0,66.92307692307692,59.57692307692308,61.38461538461539,62.69230769230769,58.5,53.84615384615385,65.15384615384616,68.26923076923077,73.92307692307692,18,Spain Primera Division,Atlético Madrid,76.0,2
17,SC Freiburg,65.72413793103448,52.89655172413793,70.75862068965517,58.310344827586206,68.55172413793103,57.6551724137931,44.41379310344828,60.89655172413793,62.86206896551724,66.0,66.17241379310344,67.20689655172414,66.58620689655173,59.03448275862069,65.0,58.44827586206897,49.62068965517241,56.3448275862069,55.03448275862069,51.51724137931034,51.86206896551724,62.206896551724135,68.41379310344827,64.17241379310344,17,German 1. Bundesliga,SC Freiburg,36.0,15
16,FC Ingolstadt 04,65.8695652173913,54.91304347826087,71.34782608695652,58.78260869565217,71.21739130434783,56.30434782608695,50.69565217391305,61.608695652173914,63.65217391304348,69.47826086956522,67.6086956521739,66.52173913043478,70.0,60.65217391304348,68.82608695652173,62.91304347826087,51.65217391304348,54.91304347826087,57.69565217391305,54.52173913043478,53.47826086956522,63.95652173913044,70.6086956521739,65.1304347826087,16,German 1. Bundesliga,FC Ingolstadt 04,32.0,17
16,Eintracht Frankfurt,68.14814814814815,56.55555555555556,66.33333333333333,61.111111111111114,68.96296296296296,56.7037037037037,50.77777777777778,65.51851851851852,66.77777777777777,69.48148148148148,64.07407407407408,67.85185185185185,69.85185185185185,61.925925925925924,68.96296296296296,61.77777777777778,53.51851851851852,53.55555555555556,59.25925925925926,55.0,56.44444444444444,65.48148148148148,67.18518518518519,68.33333333333333,16,German 1. Bundesliga,Eintracht Frankfurt,42.0,11
19,Sampdoria,68.8,55.43333333333333,65.7,63.63333333333333,64.16666666666667,56.2,51.233333333333334,66.86666666666666,67.76666666666667,67.26666666666667,62.36666666666667,66.96666666666667,67.33333333333333,63.43333333333333,67.2,60.3,51.56666666666667,55.53333333333333,60.666666666666664,55.03333333333333,54.233333333333334,64.23333333333333,64.03333333333333,69.53333333333333,19,Italian Serie A,Sampdoria,42.0,15
16,Watford,65.17241379310344,57.41379310344828,72.0,57.724137931034484,73.3103448275862,59.44827586206897,46.206896551724135,64.6896551724138,66.17241379310344,73.0,66.75862068965517,67.13793103448276,73.62068965517241,59.06896551724138,71.93103448275862,64.44827586206897,53.6551724137931,57.793103448275865,56.758620689655174,57.51724137931034,57.758620689655174,66.72413793103448,71.51724137931035,67.96551724137932,16,English Premier League,Watford,40.0,17
17,Borussia Dortmund,72.86666666666666,59.13333333333333,70.2,65.46666666666667,65.66666666666667,57.43333333333333,54.93333333333333,70.96666666666667,71.93333333333334,73.8,60.166666666666664,72.86666666666666,73.66666666666667,67.23333333333333,74.03333333333333,60.13333333333333,56.2,57.6,64.8,58.5,53.733333333333334,66.73333333333333,66.03333333333333,72.5,17,German 1. Bundesliga,Borussia Dortmund,55.0,4
19,LOSC Lille,68.88888888888889,55.592592592592595,67.74074074074075,60.666666666666664,68.85185185185185,57.18518518518518,47.888888888888886,67.0,67.88888888888889,69.25925925925925,66.51851851851852,67.81481481481481,69.74074074074075,62.48148148148148,68.88888888888889,64.37037037037037,53.18518518518518,56.333333333333336,57.96296296296296,53.666666666666664,55.851851851851855,62.44444444444444,68.0,69.74074074074075,19,French Ligue 1,LOSC Lille,49.0,4
20,Bayer 04 Leverkusen,74.3076923076923,60.80769230769231,69.1923076923077,65.8076923076923,66.42307692307692,57.30769230769231,50.76923076923077,72.07692307692308,72.84615384615384,70.26923076923077,67.26923076923077,73.3076923076923,69.1923076923077,67.03846153846153,71.57692307692308,61.26923076923077,58.84615384615385,58.11538461538461,62.5,58.69230769230769,57.11538461538461,69.0,67.46153846153847,74.1923076923077,20,German 1. Bundesliga,Bayer 04 Leverkusen,52.0,6
19,Brighton & Hove Albion,68.6,60.1,67.56666666666666,63.2,68.6,55.4,52.1,66.53333333333333,67.76666666666667,64.63333333333334,65.43333333333334,69.7,64.16666666666667,63.46666666666667,65.03333333333333,61.2,56.266666666666666,54.9,59.166666666666664,62.13333333333333,54.666666666666664,69.6,67.76666666666667,70.53333333333333,19,English Premier League,Brighton & Hove Albion,41.0,15
17,Olympique de Marseille,70.0,59.91304347826087,71.78260869565217,66.73913043478261,73.6086956521739,60.04347826086956,53.78260869565217,67.08695652173913,68.1304347826087,69.6086956521739,68.8695652173913,72.30434782608695,69.8695652173913,65.04347826086956,69.30434782608695,69.30434782608695,54.130434782608695,59.91304347826087,63.0,61.73913043478261,57.82608695652174,73.0,72.0,69.6086956521739,17,French Ligue 1,Olympique de Marseille,77.0,4
18,VfB Stuttgart,72.375,57.583333333333336,68.875,66.08333333333333,68.625,58.708333333333336,52.166666666666664,68.41666666666667,69.54166666666667,68.66666666666667,64.66666666666667,71.29166666666667,68.625,66.41666666666667,68.79166666666667,63.25,53.458333333333336,57.416666666666664,63.833333333333336,58.541666666666664,52.875,67.70833333333333,67.83333333333333,71.875,18,German 1. Bundesliga,VfB Stuttgart,28.0,16
19,Torino,69.16,55.84,64.88,60.28,68.0,61.0,47.96,68.72,69.08,67.76,65.88,68.8,67.2,61.8,68.64,64.08,51.8,60.72,57.72,56.12,54.76,64.64,66.84,70.84,19,Italian Serie A,Torino,40.0,16
18,RCD Espanyol,70.32142857142857,54.5,64.57142857142857,62.75,66.67857142857143,56.5,45.17857142857143,64.53571428571429,66.39285714285714,64.64285714285714,63.285714285714285,68.53571428571429,65.0,63.07142857142857,64.14285714285714,61.464285714285715,52.57142857142857,57.285714285714285,59.535714285714285,53.57142857142857,52.464285714285715,60.57142857142857,65.53571428571429,69.82142857142857,18,Spain Primera Division,RCD Espanyol,53.0,7
18,Empoli,64.10344827586206,52.58620689655172,66.48275862068965,57.13793103448276,65.06896551724138,55.41379310344828,45.724137931034484,62.03448275862069,63.310344827586206,64.44827586206897,59.3448275862069,64.55172413793103,65.27586206896552,57.37931034482759,63.275862068965516,62.62068965517241,49.89655172413793,55.55172413793103,52.689655172413794,51.48275862068966,53.241379310344826,60.206896551724135,64.51724137931035,64.0,18,Italian Serie A,Empoli,38.0,18
16,Leicester City,65.24137931034483,57.44827586206897,72.13793103448276,59.241379310344826,68.93103448275862,56.89655172413793,49.06896551724138,63.55172413793103,65.03448275862068,70.51724137931035,64.62068965517241,68.3103448275862,71.03448275862068,60.3448275862069,69.93103448275862,62.89655172413793,53.86206896551724,55.55172413793103,58.06896551724138,56.86206896551724,56.06896551724138,66.06896551724138,68.82758620689656,66.6896551724138,16,English Premier League,Leicester City,44.0,12
17,Ajax,70.70833333333333,59.208333333333336,72.66666666666667,62.0,65.625,51.416666666666664,54.083333333333336,71.375,71.95833333333333,72.75,61.875,69.375,73.16666666666667,66.0,72.29166666666667,60.125,56.166666666666664,51.375,63.708333333333336,57.625,56.166666666666664,68.33333333333333,66.70833333333333,73.33333333333333,17,Holland Eredivisie,Ajax,79.0,2
15,SC Cambuur,62.36363636363637,52.81818181818182,63.36363636363637,59.68181818181818,65.5,47.95454545454545,45.40909090909091,63.36363636363637,63.81818181818182,69.72727272727273,55.54545454545455,59.22727272727273,70.4090909090909,56.0,68.72727272727273,56.31818181818182,50.54545454545455,47.86363636363637,48.90909090909091,51.77272727272727,53.31818181818182,60.22727272727273,62.86363636363637,64.0,15,Holland Eredivisie,SC Cambuur,18.0,18
15,Bologna,66.25925925925925,51.629629629629626,70.22222222222223,60.370370370370374,68.0,60.407407407407405,46.592592592592595,59.7037037037037,63.148148148148145,67.81481481481481,67.14814814814815,67.44444444444444,68.18518518518519,58.666666666666664,67.22222222222223,62.18518518518518,45.0,58.0,54.666666666666664,54.77777777777778,52.55555555555556,63.111111111111114,68.48148148148148,66.14814814814815,15,Italian Serie A,Bologna,42.0,14
18,Dijon FCO,68.77272727272727,54.45454545454545,68.68181818181819,61.27272727272727,64.95454545454545,55.95454545454545,48.36363636363637,65.81818181818181,67.31818181818181,65.9090909090909,64.95454545454545,69.31818181818181,65.04545454545455,62.0,66.9090909090909,56.86363636363637,51.5,55.81818181818182,57.0,55.36363636363637,54.09090909090909,60.40909090909091,65.81818181818181,69.5909090909091,18,French Ligue 1,Dijon FCO,34.0,18
14,1. FSV Mainz 05,68.86206896551724,56.96551724137931,68.10344827586206,61.86206896551724,64.44827586206897,54.172413793103445,52.13793103448276,66.79310344827586,67.86206896551724,72.48275862068965,59.96551724137931,69.10344827586206,72.72413793103448,63.241379310344826,72.17241379310344,59.96551724137931,53.37931034482759,54.03448275862069,61.206896551724135,57.13793103448276,57.06896551724138,65.37931034482759,64.65517241379311,67.93103448275862,14,German 1. Bundesliga,1. FSV Mainz 05,40.0,11
18,Genoa,68.41666666666667,56.083333333333336,61.791666666666664,62.166666666666664,65.20833333333333,56.291666666666664,51.791666666666664,65.83333333333333,67.33333333333333,67.54166666666667,61.416666666666664,66.83333333333333,66.45833333333333,62.041666666666664,68.70833333333333,62.041666666666664,51.833333333333336,55.166666666666664,57.416666666666664,55.458333333333336,55.625,66.45833333333333,63.625,69.95833333333333,18,Italian Serie A,Genoa,38.0,17
15,FC Groningen,66.19047619047619,54.19047619047619,69.42857142857143,58.666666666666664,64.28571428571429,51.523809523809526,46.76190476190476,65.0952380952381,66.23809523809524,69.0,61.523809523809526,64.95238095238095,68.52380952380952,60.714285714285715,69.52380952380952,59.523809523809526,52.04761904761905,51.285714285714285,60.23809523809524,51.19047619047619,55.19047619047619,61.904761904761905,64.9047619047619,67.80952380952381,15,Holland Eredivisie,FC Groningen,50.0,7
19,FC Barcelona,76.8,62.666666666666664,71.93333333333334,70.4,67.13333333333334,65.33333333333333,53.9,73.53333333333333,74.46666666666667,72.13333333333334,65.7,75.96666666666667,72.5,70.73333333333333,71.96666666666667,64.06666666666666,61.06666666666667,64.93333333333334,66.2,62.43333333333333,59.333333333333336,68.23333333333333,68.16666666666667,77.23333333333333,19,Spain Primera Division,FC Barcelona,82.0,2
20,Milan,70.51851851851852,59.851851851851855,67.5925925925926,62.851851851851855,64.48148148148148,61.074074074074076,56.333333333333336,69.37037037037037,70.33333333333333,71.0,65.96296296296296,70.37037037037037,70.92592592592592,64.77777777777777,71.33333333333333,60.48148148148148,56.18518518518518,59.407407407407405,61.407407407407405,60.2962962962963,57.74074074074074,69.07407407407408,65.70370370370371,72.07407407407408,20,Italian Serie A,Milan,79.0,2
